SimulationStartAt = 2/9/2021 11:21:17 AM
EachLineIsComposedOF:
IndexCounter, PulseCounter, Direction, StopByIndex, StopByBlackBox
196, 2499, ^, 1, 0
197, 2499, ^, 1, 0
198, 2499, ^, 1, 0
199, 2500, ^, 1, 0
200, 2498, ^, 1, 0
201, 2498, ^, 1, 0
202, 2498, ^, 1, 0
203, 2499, ^, 1, 0
204, 2499, ^, 1, 0
205, 2498, ^, 1, 0
206, 2499, ^, 1, 0
207, 2499, ^, 1, 0
208, 2500, ^, 1, 0
209, 2488, ^, 1, 0
210, 2498, ^, 1, 0
211, 2500, ^, 1, 0
212, 2499, ^, 1, 0
213, 2498, ^, 1, 0
214, 2499, ^, 1, 0
215, 2496, ^, 1, 0
216, 2497, ^, 1, 0
217, 2499, ^, 1, 0
218, 2495, ^, 1, 0
219, 2499, ^, 1, 0
220, 2499, ^, 1, 0
221, 2499, ^, 1, 0
222, 2499, ^, 1, 0
223, 2499, ^, 1, 0
224, 2497, ^, 1, 0
225, 2499, ^, 1, 0
226, 2496, ^, 1, 0
227, 2499, ^, 1, 0
228, 2499, ^, 1, 0
229, 2496, ^, 1, 0
230, 2499, ^, 1, 0
231, 2498, ^, 1, 0
232, 2498, ^, 1, 0
233, 2499, ^, 1, 0
234, 2500, ^, 1, 0
235, 2499, ^, 1, 0
236, 2498, ^, 1, 0
237, 2495, ^, 1, 0
238, 2500, ^, 1, 0
239, 2498, ^, 1, 0
240, 2496, ^, 1, 0
241, 2499, ^, 1, 0
242, 2497, ^, 1, 0
243, 2498, ^, 1, 0
244, 2500, ^, 1, 0
245, 2498, ^, 1, 0
246, 2499, ^, 1, 0
247, 2498, ^, 1, 0
248, 2498, ^, 1, 0
249, 2500, ^, 1, 0
250, 2500, ^, 1, 0
251, 2499, ^, 1, 0
252, 2500, ^, 1, 0
253, 2498, ^, 1, 0
254, 2499, ^, 1, 0
255, 2500, ^, 1, 0
256, 2500, ^, 1, 0
257, 2499, ^, 1, 0
258, 2498, ^, 1, 0
259, 2499, ^, 1, 0
260, 2498, ^, 1, 0
261, 2499, ^, 1, 0
262, 2494, ^, 1, 0
263, 2491, ^, 1, 0
264, 2498, ^, 1, 0
265, 2497, ^, 1, 0
266, 2497, ^, 1, 0
267, 2499, ^, 1, 0
268, 2497, ^, 1, 0
269, 2499, ^, 1, 0
270, 2500, ^, 1, 0
271, 2046, ^, 0, 1
-1, 451, ^, 1, 0
1, 2498, ^, 1, 0
2, 2498, ^, 1, 0
3, 2499, ^, 1, 0
4, 2498, ^, 1, 0
5, 2499, ^, 1, 0
6, 2500, ^, 1, 0
7, 2499, ^, 1, 0
8, 2499, ^, 1, 0
9, 2500, ^, 1, 0
10, 2500, ^, 1, 0
11, 2497, ^, 1, 0
12, 2500, ^, 1, 0
13, 2500, ^, 1, 0
14, 2498, ^, 1, 0
15, 2499, ^, 1, 0
16, 2499, ^, 1, 0
17, 2499, ^, 1, 0
18, 2498, ^, 1, 0
19, 2498, ^, 1, 0
20, 2500, ^, 1, 0
21, 2499, ^, 1, 0
22, 2496, ^, 1, 0
23, 2500, ^, 1, 0
24, 2500, ^, 1, 0
25, 2499, ^, 1, 0
26, 2498, ^, 1, 0
27, 2492, ^, 1, 0
28, 2478, ^, 1, 0
29, 2492, ^, 1, 0
30, 2497, ^, 1, 0
31, 2479, ^, 1, 0
32, 2486, ^, 1, 0
33, 2482, ^, 1, 0
34, 2480, ^, 1, 0
35, 2482, ^, 1, 0
36, 2491, ^, 1, 0
37, 2478, ^, 1, 0
38, 2492, ^, 1, 0
39, 2499, ^, 1, 0
40, 2498, ^, 1, 0
41, 2498, ^, 1, 0
42, 2496, ^, 1, 0
43, 2497, ^, 1, 0
44, 2496, ^, 1, 0
45, 2498, ^, 1, 0
46, 2498, ^, 1, 0
47, 2497, ^, 1, 0
48, 2489, ^, 1, 0
49, 2495, ^, 1, 0
50, 2496, ^, 1, 0
51, 2499, ^, 1, 0
52, 2499, ^, 1, 0
53, 2496, ^, 1, 0
54, 2495, ^, 1, 0
55, 2495, ^, 1, 0
56, 2498, ^, 1, 0
57, 2498, ^, 1, 0
58, 2496, ^, 1, 0
59, 2495, ^, 1, 0
60, 2496, ^, 1, 0
61, 2495, ^, 1, 0
62, 2498, ^, 1, 0
63, 2498, ^, 1, 0
SimulationTestEndedAt = 20210209_112300
